Scode,Coname,Anncdate,Num,Suplnm,Conumb,Lstrorn,LstScode,Ctlprtrlat,Suplpa,Suplpart
股票代码,公司简称,,,供应商名称,公司编号,,公司股票代码,参控关系,,
000848,承德露露,2014-12-31,11.0,昌荣传媒有限公司,AZ0022502,,,,120359621.7,0.0501
000848,承德露露,2014-12-31,12.0,广东柏华容器有限公司,AZ0022500,,,,127421958.99,0.053099999999999994
000848,承德露露,2014-12-31,13.0,承德县顺天杏仁加工有限公司,AZ0002295,,,,129240907.51,0.053899999999999997
000848,承德露露,2014-12-31,14.0,升兴(北京)包装有限公司,AZ0014595,,,,134630685.19,0.056100000000000004
000848,承德露露,2014-12-31,15.0,无锡统一实业包装有限公司,AZ0016590,,,,95674634.45,0.039900000000000005
000848,承德露露,2015-04-03,16.0,升兴集团股份有限公司,AZ0142965,,,,143447000.0,
000848,承德露露,2015-12-31,17.0,承德县顺天杏仁加工有限公司,AZ0002295,,,,118955058.13,0.0472
000848,承德露露,2015-12-31,18.0,昌荣传媒有限公司,AZ0022502,,,,134308589.0,0.0533
000848,承德露露,2015-12-31,19.0,升兴(北京)包装有限公司,AZ0014595,,,子公司,214245229.68,0.085
000848,承德露露,2015-12-31,20.0,中粮包装(天津)有限公司,AZ0020355,,,,59271856.87,0.0235
000848,承德露露,2015-12-31,21.0,无锡统一实业包装有限公司,AZ0016590,,,,86055852.78,0.0341
000850,华茂股份,2013-12-31,10.0,安徽华鹏纺织有限公司,AZ0000180,,,联营公司,70584678.57,0.0475
000850,华茂股份,2013-12-31,6.0,新疆利华棉业股份有限公司,AZ0017334,,,联营公司,101266387.12,0.0681
000850,华茂股份,2013-12-31,7.0,安徽华茂进出口有限责任公司,AZ0028099,,,,107729460.99,0.0725
000850,华茂股份,2013-12-31,8.0,中国储备棉管理总公司,AZ0034773,,,,186543453.81,0.12539999999999998
000850,华茂股份,2013-12-31,9.0,乌鲁木齐鑫丰益棉业有限责任公司,AZ0016450,,,,41218759.11,0.0277
000850,华茂股份,2014-12-31,11.0,阿瓦提县天韵棉业有限责任公司,AZ0000072,,,,122060110.71,0.08689999999999999
000850,华茂股份,2014-12-31,12.0,中国储备棉管理总公司,AZ0034773,,,,162374702.54,0.1155
000850,华茂股份,2014-12-31,13.0,和硕县棉麻公司,AZ0005591,,,,62415104.37,0.0444
000850,华茂股份,2014-12-31,14.0,安徽华鹏纺织有限公司,AZ0000180,,,联营公司,77819308.28,0.0554
000850,华茂股份,2014-12-31,15.0,安徽华茂进出口有限责任公司,AZ0028099,,,,90659192.21,0.0645
000850,华茂股份,2015-12-31,16.0,阿瓦提县天韵棉业有限责任公司,AZ0000072,,,,159821099.46,0.1199
000850,华茂股份,2015-12-31,17.0,宿松县福皖棉业有限公司,AZ0017595,,,,68591781.24,0.051399999999999994
000850,华茂股份,2015-12-31,18.0,新疆嘉丰棉业有限公司,AZ0017305,,,,75098504.44,0.056299999999999996
000850,华茂股份,2015-12-31,19.0,新疆生产建设兵团棉麻公司,AZ0034777,,,,81353044.08,0.061
000850,华茂股份,2015-12-31,20.0,安徽华茂进出口有限责任公司,AZ0028099,,,,94205792.12,0.0706
000851,ST高鸿,2013-12-31,10.0,华硕电脑(上海)有限公司,AZ0006741,,,,922563521.37,0.1565
000851,ST高鸿,2013-12-31,6.0,神华天泓贸易有限公司,AZ0014403,,,,1025252373.01,0.1739
000851,ST高鸿,2013-12-31,7.0,南京柏晁电子科技有限公司,AZ0009409,,,,464129873.72,0.0787
000851,ST高鸿,2013-12-31,8.0,南京庆百电子科技有限公司,AZ0009545,,,,538142382.15,0.0913
000851,ST高鸿,2013-12-31,9.0,南京驰飞电子科技有限公司,AZ0009416,,,,552657239.33,0.09380000000000001
000851,ST高鸿,2014-12-31,11.0,中国成套工程有限公司,AZ0019495,,,,1468427384.3,0.2296
000851,ST高鸿,2014-12-31,12.0,神华天泓贸易有限公司,AZ0014403,,,,1838410273.48,0.2875
000851,ST高鸿,2014-12-31,13.0,华硕电脑(重庆)有限公司,AZ0006742,,,,320637958.98,0.0501
000851,ST高鸿,2014-12-31,14.0,联想(上海)电子科技有限公司,AZ0037058,,,,364372451.24,0.057
000851,ST高鸿,2014-12-31,15.0,华硕电脑(上海)有限公司,AZ0006741,,,,788787893.56,0.1233
000851,ST高鸿,2015-12-31,16.0,南京安纳佳电子科技有限公司,AZ0009403,,,,464692722.22,0.0692
000851,ST高鸿,2015-12-31,17.0,联想(上海)电子科技有限公司,AZ0037058,,,,543519627.54,0.081
000851,ST高鸿,2015-12-31,18.0,常州文化科技创意发展有限公司,AZ0001942,,,,592023595.61,0.0882
000851,ST高鸿,2015-12-31,19.0,常州嘉迅物流有限公司,AZ0001902,,,,654127743.57,0.0974
000851,ST高鸿,2015-12-31,20.0,华硕电脑(重庆)有限公司,AZ0006742,,,,932725460.82,0.1389
000856,冀东装备,2013-08-26,6.0,青岛中资中程集团股份有限公司,AZ0441022,,300208,,2601700.0,0.0337
000856,冀东装备,2013-12-31,10.0,秦皇岛启新工贸有限公司,AZ0010493,,,,17176156.32,0.0146
000856,冀东装备,2013-12-31,11.0,北京重齿齿轮箱销售有限公司,AZ0001691,,,联营公司,19114487.18,0.016200000000000003
000856,冀东装备,2013-12-31,7.0,唐山市丰南区金正钢板有限公司,AZ0022508,,,,12783706.62,0.0108
000856,冀东装备,2013-12-31,8.0,冀东发展集团直接或间接控制子公司,AZ0022507,,,,13733671.39,0.011699999999999999
000856,冀东装备,2013-12-31,9.0,北京威克莱焊接材料有限公司,AZ0001462,,,,15425077.97,0.0131
000856,冀东装备,2014-12-31,12.0,唐山市滨海建筑安装工程有限公司,AZ0028129,,,,17090597.5,0.012199999999999999
000856,冀东装备,2014-12-31,13.0,威猛(北京)商贸有限公司,AZ0016229,,,,17955871.79,0.0128
000856,冀东装备,2014-12-31,14.0,唐山利民建筑工程有阴责任公司,AZ0022509,,,,18676051.43,0.013300000000000001
000856,冀东装备,2014-12-31,15.0,内蒙古人防工程有限公司,AZ0009839,,,,24396750.96,0.0174
000856,冀东装备,2014-12-31,16.0,西安西矿环保科技有限公司,AZ0017007,,,子公司,27924786.32,0.0199
000856,冀东装备,2015-12-31,17.0,唐山利民建筑工程有限责任公司,AZ0015567,,,,22035688.85,0.016200000000000003
000856,冀东装备,2015-12-31,18.0,冀东集团直接或间接控制的子公司,AZ0022511,,,,23515582.48,0.0172
000856,冀东装备,2015-12-31,19.0,内蒙古人防工程有限公司,AZ0009839,,,,25263989.9,0.018500000000000003
000856,冀东装备,2015-12-31,20.0,江苏科行环保科技有限公司,AZ0022510,,,子公司,31399145.3,0.023
000856,冀东装备,2015-12-31,21.0,北京东方诚国际钢结构工程有限公司建筑安装分公司,AZ0000814,,,,42881893.04,0.031400000000000004
000858,五粮液,2013-05-23,1.0,北京英普思科技发展有限公司,AZ0139690,,,,,
000858,五粮液,2013-10-16,2.0,四川正扬建设工程有限公司,AZ0172038,,,,,
000858,五粮液,2013-11-22,3.0,成都华创通信技术有限公司,AZ0257498,,,,,
000858,五粮液,2013-11-22,4.0,泸州市城建建筑工程有限公司,AZ0322135,,,,,
000858,五粮液,2013-11-22,5.0,四川亚泰建设有限公司,AZ0170162,,,,,
000858,五粮液,2013-12-06,6.0,四川省康宁建筑工程有限责任公司,AZ0173131,,,,,
000858,五粮液,2014-01-26,7.0,宜宾市雅居室内环境检测有限公司,AZ0208171,,,,,
000858,五粮液,2014-04-01,8.0,广东恒辉建设集团股份有限公司,AZ0039115,,,,,
000858,五粮液,2014-04-09,10.0,陕西建工安装集团有限公司,AZ0044582,,,,,
000858,五粮液,2014-04-09,9.0,遂宁市勘察测绘院(遂宁市基础地理信息中心),AZ0415099,,,,,
000858,五粮液,2014-05-06,11.0,成都俊和科技有限公司,AZ0257290,,,,,
000858,五粮液,2014-06-13,12.0,成都旭光电子股份有限公司,AZ0002246,,600353,,,
000858,五粮液,2014-06-20,13.0,中冶成都勘察研究总院有限公司,AZ0083971,,,,,
000858,五粮液,2014-06-27,14.0,北京八叶科技股份有限公司,AZ0127619,,,,,
000858,五粮液,2014-06-30,15.0,广东省中科进出口有限公司,AZ0003908,,,,,
000858,五粮液,2014-07-25,16.0,四川宜宾正源药业有限责任公司,AZ0171246,,,,,
000858,五粮液,2014-07-30,17.0,成都中天防腐工程有限公司,AZ0257031,,,,,
000858,五粮液,2014-10-28,18.0,广州天鹿锅炉股份有限公司,AZ0238360,,,,,
000858,五粮液,2014-11-11,19.0,宜宾智晟锅炉设备安装有限公司,AZ0208199,,,,,
000858,五粮液,2014-12-12,20.0,四川普什智能科技有限公司,AZ0171903,,,,,
000858,五粮液,2014-12-12,21.0,宜宾奔腾科技发展有限公司,AZ0207989,,,,,
000858,五粮液,2014-12-22,22.0,美迪斯电梯有限公司,AZ0385165,,,,,
000858,五粮液,2014-12-26,23.0,攀枝花攀甬路桥建设有限公司,AZ0263801,,,,,
000858,五粮液,2014-12-29,24.0,宜宾凯特机电工程安装有限公司,AZ0207958,,,,,
000858,五粮液,2014-12-30,25.0,四川省化工建投集团有限公司,AZ0172765,,,,,
000858,五粮液,2015-01-29,26.0,四川省宜宾市昌明机械有限公司,AZ0172984,,,,,
000858,五粮液,2015-02-09,27.0,四川省合众万荣建设有限公司,AZ0172869,,,,,
000858,五粮液,2015-02-09,28.0,重庆比快特电梯有限公司,AZ0424489,,,,,
000858,五粮液,2015-02-13,29.0,顿汉布什(中国)工业有限公司,AZ0447451,,,,,
000858,五粮液,2015-04-08,30.0,四川省宜宾五良医药有限公司,AZ0172965,,,,,
000858,五粮液,2015-05-11,31.0,宜宾市海亮商贸有限责任公司,AZ0208112,,,,,
000858,五粮液,2015-07-22,32.0,四川省宜宾五粮液集团进出口有限公司,AZ0015019,,,,,
000858,五粮液,2015-08-05,33.0,四川新诚实建筑工程承包有限公司,AZ0171797,,,,,
000858,五粮液,2015-08-19,34.0,奔腾科技发展有限公司,AZ0192015,,,,,
000858,五粮液,2015-09-14,35.0,四川联码科技有限责任公司,AZ0174232,,,,,
000858,五粮液,2015-10-23,36.0,四川恒鑫工程管理咨询有限公司,AZ0171637,,,,,
000858,五粮液,2015-12-18,37.0,绵阳市弘民商贸有限公司,AZ0384100,,,,,
000859,国风新材,2013-12-31,10.0,中国石油天然气股份有限公司华东化工销售合肥分公司,AZ0019963,,,,88957399.14,0.0833
000859,国风新材,2013-12-31,6.0,武汉中化塑胶制品有限公司,AZ0016901,,,,131065503.85,0.12269999999999999
000859,国风新材,2013-12-31,7.0,成都仁可塑胶有限公司,AZ0002125,,,,213839151.82,0.20010000000000003
000859,国风新材,2013-12-31,8.0,浙江欧亚薄膜材料有限公司,AZ0019006,,,,66373152.15,0.0621
000859,国风新材,2013-12-31,9.0,中国石化仪征化纤股份有限公司,AZ0025706,,,子公司,69894129.49,0.0654
000859,国风新材,2014-11-24,11.0,安徽科斯建设工程有限公司,AZ0205099,,,,,
000859,国风新材,2014-12-05,12.0,合肥工大地基工程有限公司,AZ0159040,,,,,
000859,国风新材,2014-12-31,13.0,武汉中化塑胶制品有限公司,AZ0016901,,,,182014695.94,0.1547
000859,国风新材,2014-12-31,14.0,成都仁可塑胶有限公司,AZ0002125,,,,194885202.36,0.16570000000000001
000859,国风新材,2014-12-31,15.0,中国石化化工销售有限公司华东分公司,AZ0025728,,,,47928653.5,0.0407
000859,国风新材,2014-12-31,16.0,中石化仪征化纤有限责任公司,AZ0022518,,,,56854135.21,0.0483
000859,国风新材,2014-12-31,17.0,中国石油天然气股份有限公司华东化工销售合肥分公司,AZ0019963,,,,78608455.09,0.0668
000859,国风新材,2015-01-12,18.0,北京中城建建设监理有限公司,AZ0125591,,,,,
000859,国风新材,2015-01-16,19.0,中安金路环境工程有限公司,AZ0094576,,,,,
000859,国风新材,2015-02-10,20.0,南昌市建筑工程集团有限公司,AZ0151767,,,,,
000859,国风新材,2015-05-25,21.0,合肥海博工程设计集团有限公司,AZ0160436,,,,,
000859,国风新材,2015-06-10,22.0,安徽威萨重工机械有限公司,AZ0201763,,,,,
000859,国风新材,2015-06-11,23.0,杭州奥立达电梯有限公司,AZ0280070,,,,,
000859,国风新材,2015-07-22,24.0,中国农业银行股份有限公司郑州海燕支行,AZ0087064,,,,,
000859,国风新材,2015-07-29,25.0,哈尔滨九洲集团股份有限公司,AZ0165852,,300040,,,
000859,国风新材,2015-09-28,26.0,安徽羿歌节能科技有限公司,AZ0205262,,,,,
000859,国风新材,2015-12-03,27.0,芜湖金鹰变压器有限公司,AZ0389496,,,,630000.0,
000859,国风新材,2015-12-31,28.0,成都仁可塑胶有限公司,AZ0002125,,,,105942939.08,0.1258
000859,国风新材,2015-12-31,29.0,江阴赛胜新材料有限公司,AZ0007959,,,,44488274.77,0.0528
000859,国风新材,2015-12-31,30.0,中国石油化工股份有限公司化工销售华东分公司,AZ0025728,,,,51229956.78,0.0608
000859,国风新材,2015-12-31,31.0,武汉奥邦化工有限公司,AZ0016707,,,,61095430.7,0.0725
000859,国风新材,2015-12-31,32.0,武汉中化塑胶制品有限公司,AZ0016901,,,,68616118.95,0.0815
000860,顺鑫农业,2015-04-21,1.0,山西证券股份有限公司,AZ0223742,,002500,,34141200.0,0.026099999999999998
000862,银星能源,2013-12-31,10.0,山西煤炭运销集团阳泉平定有限公司,AZ0011699,,,,30868726.18,0.026600000000000002
000862,银星能源,2013-12-31,11.0,浙江贝盛光伏股份有限公司,AZ0018771,,,,46961712.39,0.0404
000862,银星能源,2013-12-31,7.0,江西瑞晶太阳能科技有限公司,AZ0007853,,,,118136365.65,0.1017
000862,银星能源,2013-12-31,8.0,江阴海润太阳能电力有限公司,AZ0007937,,,子公司,21319512.82,0.0183
000862,银星能源,2013-12-31,9.0,河南国泰铝业有限公司,AZ0005787,,,,25916945.78,0.0223
000862,银星能源,2014-12-29,12.0,宁夏凯晨电气集团有限公司,AZ0194153,,,,,
000862,银星能源,2014-12-31,13.0,衡水市盛丰钢业有限公司,AZ0006088,,,,18704447.8,0.024700000000000003
000862,银星能源,2014-12-31,14.0,新疆金风科技股份有限公司,AZ0017315,,002202,,192307692.31,0.2541
000862,银星能源,2014-12-31,15.0,浙江贝盛光伏股份有限公司,AZ0018771,,,,57688568.26,0.0762
000862,银星能源,2014-12-31,16.0,安阳蓝峰商贸有限公司,AZ0000407,,,,59118913.46,0.0781
000862,银星能源,2014-12-31,17.0,江西瑞晶太阳能科技有限公司,AZ0007853,,,,60738141.18,0.0803
000862,银星能源,2015-12-31,18.0,北京四方继保工程技术有限公司,AZ0001403,,,子公司,20341880.34,0.0315
000862,银星能源,2015-12-31,19.0,安徽银阳光伏科技有限公司,AZ0022521,,,,27430628.66,0.0425
000862,银星能源,2015-12-31,20.0,浙江贝盛光伏股份有限公司,AZ0018771,,,,28821125.43,0.0447
000862,银星能源,2015-12-31,21.0,洛阳阿特斯光伏电力(洛阳)有限公司,AZ0028154,,,,29977737.44,0.04650000000000001
000862,银星能源,2015-12-31,22.0,美泽新能源(宁夏)有限公司,AZ0009267,,,,38974358.97,0.0604
000863,三湘印象,2013-12-31,10.0,上海荔旭实业有限公司,AZ0012763,,,,44360396.26,0.0418
000863,三湘印象,2013-12-31,6.0,黄山王兴石材幕墙工程有限公司,AZ0022524,,,,22194427.0,0.0209
000863,三湘印象,2013-12-31,7.0,上海东虹建设安装有限公司,AZ0022528,,,,23014038.0,0.0217
000863,三湘印象,2013-12-31,8.0,上海云峰建设有限公司,AZ0013491,,,,25861936.0,0.024399999999999998
000863,三湘印象,2013-12-31,9.0,上海电力公司,AZ0022527,,,,41322751.75,0.038900000000000004
000863,三湘印象,2014-12-31,11.0,江苏省建筑集团公司,AZ0022530,,,,30600000.0,0.0196
000863,三湘印象,2014-12-31,12.0,上海圣明建设实业有限公司,AZ0013067,,,,62530000.0,0.0401
000863,三湘印象,2014-12-31,13.0,上海华地建筑工程有限公司,AZ0022529,,,,74420881.8,0.04769999999999999
000863,三湘印象,2014-12-31,14.0,上海苏陆建筑工程有限公司,AZ0013154,,,,77000000.0,0.049400000000000006
000863,三湘印象,2014-12-31,15.0,上海春川建筑劳务有限公司,AZ0012206,,,,95362671.94,0.0611
000863,三湘印象,2015-12-31,16.0,上海华地建筑工程有限公司,AZ0022529,,,,221706187.0,0.1474
000863,三湘印象,2015-12-31,17.0,正兴建设集团有限公司,AZ0022531,,,,22349701.0,0.0149
000863,三湘印象,2015-12-31,18.0,上海泗泷贸易有限公司,AZ0013150,,,,23073657.41,0.015300000000000001
000863,三湘印象,2015-12-31,19.0,上海振乾建筑材料有限公司,AZ0013529,,,,27930177.5,0.018600000000000002
000863,三湘印象,2015-12-31,20.0,上海电力公司,AZ0022527,,,,34271572.51,0.022799999999999997
000866,扬子石化(退市),2014-04-30,3.0,三联泵业股份有限公司,AZ0060924,,,,4434000.0,0.0216
000866,扬子石化(退市),2015-09-24,4.0,北京广厦环能科技股份有限公司,AZ0134636,,873703,,13641200.0,0.142
000866,扬子石化(退市),2015-11-13,5.0,无锡化工装备股份有限公司,AZ0016505,,001332,,25590300.0,0.0487
000866,扬子石化(退市),2015-12-31,6.0,江苏杰尔科技股份有限公司,AZ0300140,,,,2948700.0,0.0724
000868,安凯客车,2013-12-31,10.0,安徽江淮汽车股份有限公司,AZ0000206,,600418,,285421249.19,0.0861
000868,安凯客车,2013-12-31,11.0,广西玉柴机器股份有限公司,AZ0004140,,,,76211095.0,0.023
000868,安凯客车,2013-12-31,7.0,扬州杰信汽车空调销售有限公司,AZ0017811,,,,25164247.17,0.0076
000868,安凯客车,2013-12-31,8.0,合肥国轩高科动力能源股份公司,AZ0032455,,,,26935423.0,0.008100000000000001
000868,安凯客车,2013-12-31,9.0,安徽江淮松芝空调有限公司,AZ0000208,,,,27814727.0,0.0084
000868,安凯客车,2014-04-04,12.0,混合动力试验室静音室,AZ0350460,,,,,
000868,安凯客车,2014-06-10,13.0,安徽省安凯汽车股份有限公司,AZ0204185,,,,,
000868,安凯客车,2015-05-11,14.0,哈尔滨威帝电子股份有限公司,AZ0166085,,603023,,8076700.0,0.0438
000868,安凯客车,2015-11-26,15.0,北京亿华通科技股份有限公司,AZ0127049,,688339,,485400.0,0.0968
000869,张裕A,2013-12-31,10.0,山东烟台酿酒有限公司醴泉分公司,AZ0022535,,,,99632871.4,0.057999999999999996
000869,张裕A,2013-12-31,6.0,烟台长裕玻璃有限公司,AZ0017750,,,,184151819.44,0.107
000869,张裕A,2013-12-31,7.0,烟台神马包装有限公司,AZ0017731,,,,194648978.0,0.113
000869,张裕A,2013-12-31,8.0,新疆天裕葡萄酿酒有限公司,AZ0017401,,,,44363826.5,0.026000000000000002
000869,张裕A,2013-12-31,9.0,新疆裕源酒业有限公司,AZ0017451,,,,45242667.8,0.026000000000000002
000869,张裕A,2014-12-31,11.0,烟台长裕玻璃制品有限公司,AZ0022536,,,,126295616.0,0.0932
000869,张裕A,2014-12-31,12.0,烟台神马包装有限公司,AZ0017731,,,,149536913.0,0.1103
000869,张裕A,2014-12-31,13.0,烟台万福泰酿酒销售有限公司,AZ0017740,,,,52253626.0,0.038599999999999995
000869,张裕A,2014-12-31,14.0,山东烟台酿酒有限公司醴泉酒业分公司,AZ0022535,,,,55142494.0,0.0407
000869,张裕A,2014-12-31,15.0,农八师152团,AZ0037459,,,,67846664.0,0.0501
000869,张裕A,2015-04-03,16.0,山东华鹏玻璃股份有限公司,AZ0011260,,603021,,18262700.0,0.0255
000869,张裕A,2015-10-12,17.0,普瑞特机械制造股份有限公司,AZ0276798,,,,27507000.0,0.056299999999999996
000869,张裕A,2015-12-31,18.0,山东烟台酿酒有限公司醴泉销售部,AZ0011518,,,,102003625.0,0.06309999999999999
000869,张裕A,2015-12-31,19.0,烟台长裕玻璃制品有限公司,AZ0022536,,,,136649691.0,0.08460000000000001
000869,张裕A,2015-12-31,20.0,烟台神马包装有限公司,AZ0017731,,,,153891013.0,0.09519999999999999
000869,张裕A,2015-12-31,21.0,烟台万福泰酿酒销售有限公司,AZ0017740,,,,57512952.0,0.0356
000869,张裕A,2015-12-31,22.0,农八师152团,AZ0037459,,,,79434236.0,0.0492
